"","proposal_ID","loc_time","loc_year","propspec","signedas","loc_month","livemonth","post_mid","congress_2","passed2","scsentences","scmonth","sctrend","exog_event","fil_distance","presApp","sTerm","midtermyear_unifsen","pres.maj.med","opp.sen","agendaSize","scmonths","key","critical"
"1684",366,199011,1990,"line item veto","---",11,23,"0","101",0,0,0,0,0,0.724399983882904,60.333,0,0,0.888999998569489,55,7,4,0,0
"1685",368,199005,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",5,17,"0","101",0,0,0,0,0,0.724399983882904,72.538,0,0,0.888999998569489,55,10,4,0,0
"1686",368,199006,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",6,18,"0","101",0,0,0,0,0,0.724399983882904,74.597,0,0,0.888999998569489,55,10,4,0,0
"1687",368,199003,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",3,15,"0","101",0,0,0,0,0,0.724399983882904,74.91,0,0,0.888999998569489,55,9,4,0,0
"1688",368,198911,1989,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",11,11,"0","101",0,0,0,0,0,0.724399983882904,70.443,0,0,0.888999998569489,55,10,4,0,0
"1689",368,199008,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",8,20,"0","101",0,2,1,2,0,0.724399983882904,75.531,0,0,0.888999998569489,55,10,4,0,0
"1690",368,199001,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",1,13,"0","101",0,0,0,0,0,0.724399983882904,79.177,0,0,0.888999998569489,55,9,4,0,0
"1691",368,199010,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",10,22,"0","101",1,0,1,4,0,0.724399983882904,60.393,0,0,0.888999998569489,55,10,4,0,0
"1692",368,198912,1989,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",12,12,"0","101",0,0,0,0,0,0.724399983882904,74.726,0,0,0.888999998569489,55,9,4,0,0
"1693",368,199007,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",7,19,"0","101",0,61,1,1,0,0.724399983882904,67.882,0,0,0.888999998569489,55,10,4,0,0
"1694",368,199004,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",4,16,"0","101",0,0,0,0,0,0.724399983882904,76.689,0,0,0.888999998569489,55,10,4,0,0
"1695",368,199002,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",2,14,"0","101",0,0,0,0,0,0.724399983882904,76.896,0,0,0.888999998569489,55,9,4,0,0
"1696",368,199009,1990,"HOPE: a) Housing…/8","Natl Affordable Housing Act (625)",9,21,"0","101",0,16,1,3,0,0.724399983882904,75.922,0,0,0.888999998569489,55,10,4,0,0
"1697",372,199204,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",4,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,0.897000014781952,56,9,0,0,0
"1698",372,199203,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",3,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,0.897000014781952,56,9,0,0,0
"1699",372,199202,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",2,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,0.897000014781952,56,9,0,0,0
"1700",372,199208,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",8,20,"1","102",0,0,0,0,0,0.735400021076202,41.366,0,0,0.897000014781952,56,7,0,0,0
"1701",372,199201,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",1,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,0.897000014781952,56,9,0,0,0
"1702",372,199212,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",12,24,"1","102",0,0,0,0,0,0.735400021076202,55.695,0,0,0.897000014781952,56,6,0,0,0
"1703",372,199207,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",7,19,"1","102",0,0,0,0,0,0.735400021076202,38.77,0,0,0.897000014781952,56,8,0,0,0
"1704",372,199210,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",10,22,"1","102",0,0,0,0,0,0.735400021076202,40.301,0,0,0.897000014781952,56,7,0,0,0
"1705",372,199209,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",9,21,"1","102",0,0,0,0,0,0.735400021076202,43.223,0,0,0.897000014781952,56,7,0,0,0
"1706",372,199205,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",5,17,"1","102",0,0,0,0,0,0.735400021076202,44.47,0,0,0.897000014781952,56,9,0,0,0
"1707",372,199206,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",6,18,"1","102",0,0,0,0,0,0.735400021076202,40.178,0,0,0.897000014781952,56,8,0,0,0
"1708",372,199211,1992,"economic program (ST):","Tax Fairness and Eco Growth Act HR4210",11,23,"1","102",0,0,0,0,0,0.735400021076202,48.056,0,0,0.897000014781952,56,6,0,0,0
"1709",373,199202,1992,"c)HOPE housing","Omnibus Housing Bill (550)",2,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,0.897000014781952,56,9,0,0,0
"1710",373,199203,1992,"c)HOPE housing","Omnibus Housing Bill (550)",3,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,0.897000014781952,56,9,0,0,0
"1711",373,199204,1992,"c)HOPE housing","Omnibus Housing Bill (550)",4,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,0.897000014781952,56,9,0,0,0
"1712",373,199208,1992,"c)HOPE housing","Omnibus Housing Bill (550)",8,20,"1","102",0,0,0,0,0,0.735400021076202,41.366,0,0,0.897000014781952,56,7,0,0,0
"1713",373,199209,1992,"c)HOPE housing","Omnibus Housing Bill (550)",9,21,"1","102",0,0,0,0,0,0.735400021076202,43.223,0,0,0.897000014781952,56,7,0,0,0
"1714",373,199207,1992,"c)HOPE housing","Omnibus Housing Bill (550)",7,19,"1","102",0,0,0,0,0,0.735400021076202,38.77,0,0,0.897000014781952,56,8,0,0,0
"1715",373,199210,1992,"c)HOPE housing","Omnibus Housing Bill (550)",10,22,"1","102",1,0,0,0,0,0.735400021076202,40.301,0,0,0.897000014781952,56,7,0,0,0
"1716",373,199206,1992,"c)HOPE housing","Omnibus Housing Bill (550)",6,18,"1","102",0,0,0,0,0,0.735400021076202,40.178,0,0,0.897000014781952,56,8,0,0,0
"1717",373,199205,1992,"c)HOPE housing","Omnibus Housing Bill (550)",5,17,"1","102",0,0,0,0,0,0.735400021076202,44.47,0,0,0.897000014781952,56,9,0,0,0
"1718",373,199201,1992,"c)HOPE housing","Omnibus Housing Bill (550)",1,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,0.897000014781952,56,9,0,0,0
"1719",375,199102,1991,"maintain nations roads","Surface Transportation (404)",2,2,"1","102",0,0,0,0,0,0.735400021076202,81.493,0,0,0.897000014781952,56,2,4,0,0
"1720",375,199112,1991,"maintain nations roads","Surface Transportation (404)",12,12,"1","102",0,0,0,0,0,0.735400021076202,53.113,0,0,0.897000014781952,56,2,4,0,0
"1721",375,199109,1991,"maintain nations roads","Surface Transportation (404)",9,9,"1","102",0,59,1,3,0,0.735400021076202,69.701,0,0,0.897000014781952,56,3,4,0,0
"1722",375,199103,1991,"maintain nations roads","Surface Transportation (404)",3,3,"1","102",0,0,0,0,0,0.735400021076202,83.878,0,0,0.897000014781952,56,2,4,0,0
"1723",375,199108,1991,"maintain nations roads","Surface Transportation (404)",8,8,"1","102",0,29,1,2,0,0.735400021076202,72.492,0,0,0.897000014781952,56,3,4,0,0
"1724",375,199104,1991,"maintain nations roads","Surface Transportation (404)",4,4,"1","102",0,0,0,0,0,0.735400021076202,77.305,0,0,0.897000014781952,56,2,4,0,0
"1725",375,199110,1991,"maintain nations roads","Surface Transportation (404)",10,10,"1","102",0,29,1,4,0,0.735400021076202,64.907,0,0,0.897000014781952,56,3,4,0,0
"1726",375,199105,1991,"maintain nations roads","Surface Transportation (404)",5,5,"1","102",0,0,0,0,0,0.735400021076202,77.217,0,0,0.897000014781952,56,3,4,0,0
"1727",375,199203,1992,"maintain nations roads","Surface Transportation (404)",3,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,0.897000014781952,56,9,4,0,0
"1728",375,199106,1991,"maintain nations roads","Surface Transportation (404)",6,6,"1","102",0,0,0,0,0,0.735400021076202,74.585,0,0,0.897000014781952,56,3,4,0,0
"1729",375,199202,1992,"maintain nations roads","Surface Transportation (404)",2,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,0.897000014781952,56,9,4,0,0
"1730",375,199107,1991,"maintain nations roads","Surface Transportation (404)",7,7,"1","102",0,64,1,1,0,0.735400021076202,71.855,0,0,0.897000014781952,56,3,4,0,0
"1731",375,199205,1992,"maintain nations roads","Surface Transportation (404)",5,17,"1","102",1,0,0,0,0,0.735400021076202,44.47,0,0,0.897000014781952,56,9,4,0,0
"1732",375,199204,1992,"maintain nations roads","Surface Transportation (404)",4,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,0.897000014781952,56,9,4,0,0
"1733",375,199111,1991,"maintain nations roads","Surface Transportation (404)",11,11,"1","102",0,0,0,0,0,0.735400021076202,55.004,0,0,0.897000014781952,56,3,4,0,0
"1734",375,199201,1992,"maintain nations roads","Surface Transportation (404)",1,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,0.897000014781952,56,9,4,0,0
"1735",378,199201,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",1,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,0.897000014781952,56,9,0,0,0
"1736",378,199207,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",7,19,"1","102",0,0,0,0,0,0.735400021076202,38.77,0,0,0.897000014781952,56,8,0,0,0
"1737",378,199203,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",3,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,0.897000014781952,56,9,0,0,0
"1738",378,199204,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",4,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,0.897000014781952,56,9,0,0,0
"1739",378,199209,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",9,21,"1","102",0,0,0,0,0,0.735400021076202,43.223,0,0,0.897000014781952,56,7,0,0,0
"1740",378,199211,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",11,23,"1","102",0,0,0,0,0,0.735400021076202,48.056,0,0,0.897000014781952,56,6,0,0,0
"1741",378,199206,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",6,18,"1","102",0,0,0,0,0,0.735400021076202,40.178,0,0,0.897000014781952,56,8,0,0,0
"1742",378,199208,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",8,20,"1","102",0,0,0,0,0,0.735400021076202,41.366,0,0,0.897000014781952,56,7,0,0,0
"1743",378,199212,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",12,24,"1","102",0,0,0,0,0,0.735400021076202,55.695,0,0,0.897000014781952,56,6,0,0,0
"1744",378,199202,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",2,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,0.897000014781952,56,9,0,0,0
"1745",378,199210,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",10,22,"1","102",0,0,0,0,0,0.735400021076202,40.301,0,0,0.897000014781952,56,7,0,0,0
"1746",378,199205,1992,"e)health care reform, insurance","Tax Fairness and Econ Growth Act",5,17,"1","102",0,0,0,0,0,0.735400021076202,44.47,0,0,0.897000014781952,56,9,0,0,0
"1747",380,199106,1991,"Health Care Liability...Act.../5","---",6,6,"1","102",0,0,0,0,0,0.735400021076202,74.585,0,0,0.897000014781952,56,3,4,0,0
"1748",380,199105,1991,"Health Care Liability...Act.../5","---",5,5,"1","102",0,0,0,0,0,0.735400021076202,77.217,0,0,0.897000014781952,56,3,4,0,0
"1749",380,199112,1991,"Health Care Liability...Act.../5","---",12,12,"1","102",0,0,0,0,0,0.735400021076202,53.113,0,0,0.897000014781952,56,2,4,0,0
"1750",380,199201,1992,"Health Care Liability...Act.../5","---",1,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,0.897000014781952,56,9,4,0,0
"1751",380,199108,1991,"Health Care Liability...Act.../5","---",8,8,"1","102",0,29,1,2,0,0.735400021076202,72.492,0,0,0.897000014781952,56,3,4,0,0
"1752",380,199204,1992,"Health Care Liability...Act.../5","---",4,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,0.897000014781952,56,9,4,0,0
"1753",380,199205,1992,"Health Care Liability...Act.../5","---",5,17,"1","102",0,0,0,0,0,0.735400021076202,44.47,0,0,0.897000014781952,56,9,4,0,0
"1754",380,199109,1991,"Health Care Liability...Act.../5","---",9,9,"1","102",0,59,1,3,0,0.735400021076202,69.701,0,0,0.897000014781952,56,3,4,0,0
"1755",380,199203,1992,"Health Care Liability...Act.../5","---",3,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,0.897000014781952,56,9,4,0,0
"1756",380,199110,1991,"Health Care Liability...Act.../5","---",10,10,"1","102",0,29,1,4,0,0.735400021076202,64.907,0,0,0.897000014781952,56,3,4,0,0
"1757",380,199207,1992,"Health Care Liability...Act.../5","---",7,19,"1","102",0,0,0,0,0,0.735400021076202,38.77,0,0,0.897000014781952,56,8,4,0,0
"1758",380,199209,1992,"Health Care Liability...Act.../5","---",9,21,"1","102",0,0,0,0,0,0.735400021076202,43.223,0,0,0.897000014781952,56,7,4,0,0
"1759",380,199202,1992,"Health Care Liability...Act.../5","---",2,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,0.897000014781952,56,9,4,0,0
"1760",380,199111,1991,"Health Care Liability...Act.../5","---",11,11,"1","102",0,0,0,0,0,0.735400021076202,55.004,0,0,0.897000014781952,56,3,4,0,0
"1761",380,199107,1991,"Health Care Liability...Act.../5","---",7,7,"1","102",0,64,1,1,0,0.735400021076202,71.855,0,0,0.897000014781952,56,3,4,0,0
"1762",380,199206,1992,"Health Care Liability...Act.../5","---",6,18,"1","102",0,0,0,0,0,0.735400021076202,40.178,0,0,0.897000014781952,56,8,4,0,0
"1763",380,199212,1992,"Health Care Liability...Act.../5","---",12,24,"1","102",0,0,0,0,0,0.735400021076202,55.695,0,0,0.897000014781952,56,6,4,0,0
"1764",380,199211,1992,"Health Care Liability...Act.../5","---",11,23,"1","102",0,0,0,0,0,0.735400021076202,48.056,0,0,0.897000014781952,56,6,4,0,0
"1765",380,199208,1992,"Health Care Liability...Act.../5","---",8,20,"1","102",0,0,0,0,0,0.735400021076202,41.366,0,0,0.897000014781952,56,7,4,0,0
"1766",380,199210,1992,"Health Care Liability...Act.../5","---",10,22,"1","102",0,0,0,0,0,0.735400021076202,40.301,0,0,0.897000014781952,56,7,4,0,0
"1767",381,199201,1992,"e)unemployment","Unemployment Compensation Amends of 1992 (318)",1,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,0.897000014781952,56,9,0,0,0
"1768",381,199203,1992,"e)unemployment","Unemployment Compensation Amends of 1992 (318)",3,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,0.897000014781952,56,9,0,0,0
"1769",381,199207,1992,"e)unemployment","Unemployment Compensation Amends of 1992 (318)",7,19,"1","102",1,0,0,0,0,0.735400021076202,38.77,0,0,0.897000014781952,56,8,0,0,0
"1770",381,199206,1992,"e)unemployment","Unemployment Compensation Amends of 1992 (318)",6,18,"1","102",0,0,0,0,0,0.735400021076202,40.178,0,0,0.897000014781952,56,8,0,0,0
"1771",381,199202,1992,"e)unemployment","Unemployment Compensation Amends of 1992 (318)",2,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,0.897000014781952,56,9,0,0,0
"1772",381,199205,1992,"e)unemployment","Unemployment Compensation Amends of 1992 (318)",5,17,"1","102",0,0,0,0,0,0.735400021076202,44.47,0,0,0.897000014781952,56,9,0,0,0
"1773",381,199204,1992,"e)unemployment","Unemployment Compensation Amends of 1992 (318)",4,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,0.897000014781952,56,9,0,0,0
"1774",383,199111,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",11,11,"1","102",1,0,0,0,0,0.735400021076202,55.004,0,0,0.897000014781952,56,3,4,0,0
"1775",383,199103,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",3,3,"1","102",0,0,0,0,0,0.735400021076202,83.878,0,0,0.897000014781952,56,2,4,0,0
"1776",383,199108,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",8,8,"1","102",0,29,1,2,0,0.735400021076202,72.492,0,0,0.897000014781952,56,3,4,0,0
"1777",383,199109,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",9,9,"1","102",0,59,1,3,0,0.735400021076202,69.701,0,0,0.897000014781952,56,3,4,0,0
"1778",383,199106,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",6,6,"1","102",0,0,0,0,0,0.735400021076202,74.585,0,0,0.897000014781952,56,3,4,0,0
"1779",383,199104,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",4,4,"1","102",0,0,0,0,0,0.735400021076202,77.305,0,0,0.897000014781952,56,2,4,0,0
"1780",383,199105,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",5,5,"1","102",0,0,0,0,0,0.735400021076202,77.217,0,0,0.897000014781952,56,3,4,0,0
"1781",383,199102,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",2,2,"1","102",0,0,0,0,0,0.735400021076202,81.493,0,0,0.897000014781952,56,2,4,0,0
"1782",383,199110,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",10,10,"1","102",0,29,1,4,0,0.735400021076202,64.907,0,0,0.897000014781952,56,3,4,0,0
"1783",383,199107,1991,"bank reform...3/10","FDIC Improvement Act of 1991 (242)",7,7,"1","102",0,64,1,1,0,0.735400021076202,71.855,0,0,0.897000014781952,56,3,4,0,0
"1784",386,199204,1992,"f)deficit control","Tax Fairness and Econ Growth Act",4,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,0.897000014781952,56,9,0,0,0
"1785",386,199201,1992,"f)deficit control","Tax Fairness and Econ Growth Act",1,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,0.897000014781952,56,9,0,0,0
"1786",386,199211,1992,"f)deficit control","Tax Fairness and Econ Growth Act",11,23,"1","102",0,0,0,0,0,0.735400021076202,48.056,0,0,0.897000014781952,56,6,0,0,0
"1787",386,199203,1992,"f)deficit control","Tax Fairness and Econ Growth Act",3,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,0.897000014781952,56,9,0,0,0
"1788",386,199209,1992,"f)deficit control","Tax Fairness and Econ Growth Act",9,21,"1","102",0,0,0,0,0,0.735400021076202,43.223,0,0,0.897000014781952,56,7,0,0,0
"1789",386,199210,1992,"f)deficit control","Tax Fairness and Econ Growth Act",10,22,"1","102",0,0,0,0,0,0.735400021076202,40.301,0,0,0.897000014781952,56,7,0,0,0
"1790",386,199208,1992,"f)deficit control","Tax Fairness and Econ Growth Act",8,20,"1","102",0,0,0,0,0,0.735400021076202,41.366,0,0,0.897000014781952,56,7,0,0,0
"1791",386,199207,1992,"f)deficit control","Tax Fairness and Econ Growth Act",7,19,"1","102",0,0,0,0,0,0.735400021076202,38.77,0,0,0.897000014781952,56,8,0,0,0
"1792",386,199212,1992,"f)deficit control","Tax Fairness and Econ Growth Act",12,24,"1","102",0,0,0,0,0,0.735400021076202,55.695,0,0,0.897000014781952,56,6,0,0,0
"1793",386,199205,1992,"f)deficit control","Tax Fairness and Econ Growth Act",5,17,"1","102",0,0,0,0,0,0.735400021076202,44.47,0,0,0.897000014781952,56,9,0,0,0
"1794",386,199202,1992,"f)deficit control","Tax Fairness and Econ Growth Act",2,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,0.897000014781952,56,9,0,0,0
"1795",386,199206,1992,"f)deficit control","Tax Fairness and Econ Growth Act",6,18,"1","102",0,0,0,0,0,0.735400021076202,40.178,0,0,0.897000014781952,56,8,0,0,0
"1796",387,199212,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",12,24,"1","102",0,0,0,0,0,0.735400021076202,55.695,0,0,0.897000014781952,56,6,0,0,0
"1797",387,199207,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",7,19,"1","102",0,0,0,0,0,0.735400021076202,38.77,0,0,0.897000014781952,56,8,0,0,0
"1798",387,199202,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",2,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,0.897000014781952,56,9,0,0,0
"1799",387,199205,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",5,17,"1","102",0,0,0,0,0,0.735400021076202,44.47,0,0,0.897000014781952,56,9,0,0,0
"1800",387,199203,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",3,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,0.897000014781952,56,9,0,0,0
"1801",387,199208,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",8,20,"1","102",0,0,0,0,0,0.735400021076202,41.366,0,0,0.897000014781952,56,7,0,0,0
"1802",387,199201,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",1,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,0.897000014781952,56,9,0,0,0
"1803",387,199206,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",6,18,"1","102",0,0,0,0,0,0.735400021076202,40.178,0,0,0.897000014781952,56,8,0,0,0
"1804",387,199211,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",11,23,"1","102",0,0,0,0,0,0.735400021076202,48.056,0,0,0.897000014781952,56,6,0,0,0
"1805",387,199210,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",10,22,"1","102",0,0,0,0,0,0.735400021076202,40.301,0,0,0.897000014781952,56,7,0,0,0
"1806",387,199209,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",9,21,"1","102",0,0,0,0,0,0.735400021076202,43.223,0,0,0.897000014781952,56,7,0,0,0
"1807",387,199204,1992,"b)R&D tax credit permanent","Tax Fairness and Econ Growth Act",4,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,0.897000014781952,56,9,0,0,0
"1808",389,199204,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",4,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,0.897000014781952,56,9,0,0,0
"1809",389,199208,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",8,20,"1","102",0,0,0,0,0,0.735400021076202,41.366,0,0,0.897000014781952,56,7,0,0,0
"1810",389,199211,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",11,23,"1","102",0,0,0,0,0,0.735400021076202,48.056,0,0,0.897000014781952,56,6,0,0,0
"1811",389,199202,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",2,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,0.897000014781952,56,9,0,0,0
"1812",389,199203,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",3,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,0.897000014781952,56,9,0,0,0
"1813",389,199206,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",6,18,"1","102",0,0,0,0,0,0.735400021076202,40.178,0,0,0.897000014781952,56,8,0,0,0
"1814",389,199201,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",1,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,0.897000014781952,56,9,0,0,0
"1815",389,199209,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",9,21,"1","102",0,0,0,0,0,0.735400021076202,43.223,0,0,0.897000014781952,56,7,0,0,0
"1816",389,199205,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",5,17,"1","102",0,0,0,0,0,0.735400021076202,44.47,0,0,0.897000014781952,56,9,0,0,0
"1817",389,199212,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",12,24,"1","102",0,0,0,0,0,0.735400021076202,55.695,0,0,0.897000014781952,56,6,0,0,0
"1818",389,199210,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",10,22,"1","102",0,0,0,0,0,0.735400021076202,40.301,0,0,0.897000014781952,56,7,0,0,0
"1819",389,199207,1992,"econ program (LT):","Tax Fairness and Eco Growth Act HR4210",7,19,"1","102",0,0,0,0,0,0.735400021076202,38.77,0,0,0.897000014781952,56,8,0,0,0
"1820",390,199301,1993,"investment program","Omnibus Recon Act (66)",1,1,"0","103",0,0,0,0,0,0.467999994754791,70.37,0,0,0.130999982357025,43,10,3,0,0
"1821",390,199307,1993,"investment program","Omnibus Recon Act (66)",7,7,"0","103",0,5,1,2,0,0.467999994754791,49.476,0,0,0.130999982357025,43,12,3,0,0
"1822",390,199304,1993,"investment program","Omnibus Recon Act (66)",4,4,"0","103",0,0,0,0,0,0.467999994754791,61.259,0,0,0.130999982357025,43,11,3,0,0
"1823",390,199306,1993,"investment program","Omnibus Recon Act (66)",6,6,"0","103",0,27,1,1,0,0.467999994754791,46.941,0,0,0.130999982357025,43,12,3,0,0
"1824",390,199303,1993,"investment program","Omnibus Recon Act (66)",3,3,"0","103",0,0,0,0,0,0.467999994754791,65.908,0,0,0.130999982357025,43,10,3,0,0
"1825",390,199302,1993,"investment program","Omnibus Recon Act (66)",2,2,"0","103",0,0,0,0,0,0.467999994754791,66.715,0,0,0.130999982357025,43,10,3,0,0
"1826",390,199305,1993,"investment program","Omnibus Recon Act (66)",5,5,"0","103",0,0,0,0,0,0.467999994754791,51.938,0,0,0.130999982357025,43,12,3,0,0
"1827",390,199308,1993,"investment program","Omnibus Recon Act (66)",8,8,"0","103",1,0,1,3,0,0.467999994754791,50.387,0,0,0.130999982357025,43,12,3,0,0
"1828",391,199302,1993,"immunization expansion","Omnibus Recon Act (66)",2,2,"0","103",0,0,0,0,0,0.467999994754791,66.715,0,0,0.130999982357025,43,10,3,0,0
"1829",391,199303,1993,"immunization expansion","Omnibus Recon Act (66)",3,3,"0","103",0,0,0,0,0,0.467999994754791,65.908,0,0,0.130999982357025,43,10,3,0,0
"1830",391,199308,1993,"immunization expansion","Omnibus Recon Act (66)",8,8,"0","103",1,0,1,3,0,0.467999994754791,50.387,0,0,0.130999982357025,43,12,3,0,0
"1831",391,199305,1993,"immunization expansion","Omnibus Recon Act (66)",5,5,"0","103",0,0,0,0,0,0.467999994754791,51.938,0,0,0.130999982357025,43,12,3,0,0
"1832",391,199307,1993,"immunization expansion","Omnibus Recon Act (66)",7,7,"0","103",0,5,1,2,0,0.467999994754791,49.476,0,0,0.130999982357025,43,12,3,0,0
"1833",391,199306,1993,"immunization expansion","Omnibus Recon Act (66)",6,6,"0","103",0,27,1,1,0,0.467999994754791,46.941,0,0,0.130999982357025,43,12,3,0,0
"1834",391,199304,1993,"immunization expansion","Omnibus Recon Act (66)",4,4,"0","103",0,0,0,0,0,0.467999994754791,61.259,0,0,0.130999982357025,43,11,3,0,0
"1835",391,199301,1993,"immunization expansion","Omnibus Recon Act (66)",1,1,"0","103",0,0,0,0,0,0.467999994754791,70.37,0,0,0.130999982357025,43,10,3,0,0
"1836",393,199304,1993,"Goals 2000: Educate America Act...6/6+","Educate America Act (227)",4,4,"0","103",0,0,0,0,0,0.467999994754791,61.259,0,0,0.130999982357025,43,11,3,0,0
