"","proposal_ID","loc_time","loc_year","propspec","signedas","loc_month","livemonth","post_mid","congress_2","passed2","scsentences","scmonth","sctrend","exog_event","fil_distance","presApp","sTerm","midtermyear_unifsen","opp.sen","agendaSize","scmonths","key","critical"
"408",50,196707,1967,"Natl water commission","Natl Water Commission Act (515)",7,7,"1","90",0,0,1,2,0,0.277399986982346,48.912,0,0,36,24,4,0,0
"409",50,196702,1967,"Natl water commission","Natl Water Commission Act (515)",2,2,"1","90",0,0,0,0,0,0.277399986982346,48.313,0,0,36,28,4,0,0
"410",50,196710,1967,"Natl water commission","Natl Water Commission Act (515)",10,10,"1","90",0,0,0,0,0,0.277399986982346,41.567,0,0,36,20,4,0,0
"411",50,196705,1967,"Natl water commission","Natl Water Commission Act (515)",5,5,"1","90",0,0,0,0,0,0.277399986982346,49.36,0,0,36,29,4,0,0
"412",50,196802,1968,"Natl water commission","Natl Water Commission Act (515)",2,14,"1","90",0,0,0,0,1,0.277399986982346,47.147,0,0,36,21,4,0,0
"413",50,196803,1968,"Natl water commission","Natl Water Commission Act (515)",3,15,"1","90",0,0,0,0,0,0.277399986982346,49.002,0,0,36,23,4,0,0
"414",50,196704,1967,"Natl water commission","Natl Water Commission Act (515)",4,4,"1","90",0,0,0,0,0,0.277399986982346,52.443,0,0,36,29,4,0,0
"415",50,196805,1968,"Natl water commission","Natl Water Commission Act (515)",5,17,"1","90",0,0,0,0,1,0.277399986982346,49.669,0,0,36,22,4,0,0
"416",50,196801,1968,"Natl water commission","Natl Water Commission Act (515)",1,13,"1","90",0,0,0,0,0,0.277399986982346,49.804,0,0,36,12,4,0,0
"417",50,196804,1968,"Natl water commission","Natl Water Commission Act (515)",4,16,"1","90",0,0,0,0,0,0.277399986982346,52.089,0,0,36,22,4,0,0
"418",50,196808,1968,"Natl water commission","Natl Water Commission Act (515)",8,20,"1","90",0,0,1,3,0,0.277399986982346,40.745,0,0,36,17,4,1,0
"419",50,196708,1967,"Natl water commission","Natl Water Commission Act (515)",8,8,"1","90",0,0,1,3,0,0.277399986982346,40.71,0,0,36,23,4,0,0
"420",50,196709,1967,"Natl water commission","Natl Water Commission Act (515)",9,9,"1","90",0,0,0,0,0,0.277399986982346,38.433,0,0,36,21,4,0,0
"421",50,196809,1968,"Natl water commission","Natl Water Commission Act (515)",9,21,"1","90",1,16,1,4,0,0.277399986982346,41.867,0,0,36,17,4,1,0
"422",50,196701,1967,"Natl water commission","Natl Water Commission Act (515)",1,1,"1","90",0,0,0,0,0,0.277399986982346,51.891,0,0,36,8,4,0,0
"423",51,196805,1968,"elementary & secondary educ...5/5","apps (557)",5,17,"1","90",0,0,0,0,1,0.277399986982346,49.669,0,0,36,22,5,0,0
"424",51,196810,1968,"elementary & secondary educ...5/5","apps (557)",10,22,"1","90",1,0,1,5,0,0.277399986982346,44.538,0,0,36,12,5,1,0
"425",51,196808,1968,"elementary & secondary educ...5/5","apps (557)",8,20,"1","90",0,0,1,3,0,0.277399986982346,40.745,0,0,36,17,5,1,0
"426",51,196804,1968,"elementary & secondary educ...5/5","apps (557)",4,16,"1","90",0,0,0,0,0,0.277399986982346,52.089,0,0,36,22,5,0,0
"427",51,196807,1968,"elementary & secondary educ...5/5","apps (557)",7,19,"1","90",0,21,1,2,0,0.277399986982346,46.034,0,0,36,19,5,1,0
"428",51,196803,1968,"elementary & secondary educ...5/5","apps (557)",3,15,"1","90",0,0,0,0,0,0.277399986982346,49.002,0,0,36,23,5,0,0
"429",51,196809,1968,"elementary & secondary educ...5/5","apps (557)",9,21,"1","90",0,16,1,4,0,0.277399986982346,41.867,0,0,36,17,5,1,0
"430",51,196802,1968,"elementary & secondary educ...5/5","apps (557)",2,14,"1","90",0,0,0,0,1,0.277399986982346,47.147,0,0,36,21,5,0,0
"431",51,196806,1968,"elementary & secondary educ...5/5","apps (557)",6,18,"1","90",0,7,1,1,0,0.277399986982346,49.259,0,0,36,21,5,1,0
"432",52,196710,1967,"Federal Judicial center","Federal Judicial Center (219)",10,10,"1","90",0,0,0,0,0,0.277399986982346,41.567,0,0,36,20,3,0,0
"433",52,196703,1967,"Federal Judicial center","Federal Judicial Center (219)",3,3,"1","90",0,0,0,0,0,0.277399986982346,50.038,0,0,36,29,3,0,0
"434",52,196709,1967,"Federal Judicial center","Federal Judicial Center (219)",9,9,"1","90",0,0,0,0,0,0.277399986982346,38.433,0,0,36,21,3,0,0
"435",52,196707,1967,"Federal Judicial center","Federal Judicial Center (219)",7,7,"1","90",0,0,1,2,0,0.277399986982346,48.912,0,0,36,24,3,0,0
"436",52,196704,1967,"Federal Judicial center","Federal Judicial Center (219)",4,4,"1","90",0,0,0,0,0,0.277399986982346,52.443,0,0,36,29,3,0,0
"437",52,196711,1967,"Federal Judicial center","Federal Judicial Center (219)",11,11,"1","90",1,0,0,0,0,0.277399986982346,43.957,0,0,36,19,3,0,0
"438",52,196708,1967,"Federal Judicial center","Federal Judicial Center (219)",8,8,"1","90",0,0,1,3,0,0.277399986982346,40.71,0,0,36,23,3,0,0
"439",52,196705,1967,"Federal Judicial center","Federal Judicial Center (219)",5,5,"1","90",0,0,0,0,0,0.277399986982346,49.36,0,0,36,29,3,0,0
"440",52,196702,1967,"Federal Judicial center","Federal Judicial Center (219)",2,2,"1","90",0,0,0,0,0,0.277399986982346,48.313,0,0,36,28,3,0,0
"441",52,196706,1967,"Federal Judicial center","Federal Judicial Center (219)",6,6,"1","90",0,19,1,1,0,0.277399986982346,56.566,0,0,36,29,3,0,0
"442",53,196706,1967,"fight organized crime, coercion...1/2","prohibits obstruction of justice in org crime investigation",6,6,"1","90",1,19,1,1,0,0.277399986982346,56.566,0,0,36,29,1,0,0
"443",53,196702,1967,"fight organized crime, coercion...1/2","prohibits obstruction of justice in org crime investigation",2,2,"1","90",0,0,0,0,0,0.277399986982346,48.313,0,0,36,28,1,0,0
"444",53,196704,1967,"fight organized crime, coercion...1/2","prohibits obstruction of justice in org crime investigation",4,4,"1","90",0,0,0,0,0,0.277399986982346,52.443,0,0,36,29,1,0,0
"445",53,196703,1967,"fight organized crime, coercion...1/2","prohibits obstruction of justice in org crime investigation",3,3,"1","90",0,0,0,0,0,0.277399986982346,50.038,0,0,36,29,1,0,0
"446",53,196705,1967,"fight organized crime, coercion...1/2","prohibits obstruction of justice in org crime investigation",5,5,"1","90",0,0,0,0,0,0.277399986982346,49.36,0,0,36,29,1,0,0
"447",54,196705,1967,"Medical Device Safety Act","---",5,5,"1","90",0,0,0,0,0,0.277399986982346,49.36,0,0,36,29,5,0,0
"448",54,196708,1967,"Medical Device Safety Act","---",8,8,"1","90",0,0,1,3,0,0.277399986982346,40.71,0,0,36,23,5,0,0
"449",54,196711,1967,"Medical Device Safety Act","---",11,11,"1","90",0,0,0,0,0,0.277399986982346,43.957,0,0,36,19,5,0,0
"450",54,196706,1967,"Medical Device Safety Act","---",6,6,"1","90",0,19,1,1,0,0.277399986982346,56.566,0,0,36,29,5,0,0
"451",54,196811,1968,"Medical Device Safety Act","---",11,23,"1","90",0,0,0,0,0,0.277399986982346,48.815,0,0,36,9,5,0,0
"452",54,196704,1967,"Medical Device Safety Act","---",4,4,"1","90",0,0,0,0,0,0.277399986982346,52.443,0,0,36,29,5,0,0
"453",54,196812,1968,"Medical Device Safety Act","---",12,24,"1","90",0,0,0,0,0,0.277399986982346,50.635,0,0,36,9,5,0,0
"454",54,196707,1967,"Medical Device Safety Act","---",7,7,"1","90",0,0,1,2,0,0.277399986982346,48.912,0,0,36,24,5,0,0
"455",54,196804,1968,"Medical Device Safety Act","---",4,16,"1","90",0,0,0,0,0,0.277399986982346,52.089,0,0,36,22,5,0,0
"456",54,196702,1967,"Medical Device Safety Act","---",2,2,"1","90",0,0,0,0,0,0.277399986982346,48.313,0,0,36,28,5,0,0
"457",54,196807,1968,"Medical Device Safety Act","---",7,19,"1","90",0,21,1,2,0,0.277399986982346,46.034,0,0,36,19,5,1,0
"458",54,196802,1968,"Medical Device Safety Act","---",2,14,"1","90",0,0,0,0,1,0.277399986982346,47.147,0,0,36,21,5,0,0
"459",54,196808,1968,"Medical Device Safety Act","---",8,20,"1","90",0,0,1,3,0,0.277399986982346,40.745,0,0,36,17,5,1,0
"460",54,196803,1968,"Medical Device Safety Act","---",3,15,"1","90",0,0,0,0,0,0.277399986982346,49.002,0,0,36,23,5,0,0
"461",54,196810,1968,"Medical Device Safety Act","---",10,22,"1","90",0,0,1,5,0,0.277399986982346,44.538,0,0,36,12,5,1,0
"462",54,196710,1967,"Medical Device Safety Act","---",10,10,"1","90",0,0,0,0,0,0.277399986982346,41.567,0,0,36,20,5,0,0
"463",54,196805,1968,"Medical Device Safety Act","---",5,17,"1","90",0,0,0,0,1,0.277399986982346,49.669,0,0,36,22,5,0,0
"464",54,196806,1968,"Medical Device Safety Act","---",6,18,"1","90",0,7,1,1,0,0.277399986982346,49.259,0,0,36,21,5,1,0
"465",54,196712,1967,"Medical Device Safety Act","---",12,12,"1","90",0,0,0,0,0,0.277399986982346,44.619,0,0,36,16,5,0,0
"466",54,196809,1968,"Medical Device Safety Act","---",9,21,"1","90",0,16,1,4,0,0.277399986982346,41.867,0,0,36,17,5,1,0
"467",54,196801,1968,"Medical Device Safety Act","---",1,13,"1","90",0,0,0,0,0,0.277399986982346,49.804,0,0,36,12,5,0,0
"468",54,196709,1967,"Medical Device Safety Act","---",9,9,"1","90",0,0,0,0,0,0.277399986982346,38.433,0,0,36,21,5,0,0
"469",54,196703,1967,"Medical Device Safety Act","---",3,3,"1","90",0,0,0,0,0,0.277399986982346,50.038,0,0,36,29,5,0,0
"470",55,196711,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",11,11,"1","90",1,0,0,0,0,0.277399986982346,43.957,0,0,36,19,3,0,0
"471",55,196702,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",2,2,"1","90",0,0,0,0,0,0.277399986982346,48.313,0,0,36,28,3,0,0
"472",55,196709,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",9,9,"1","90",0,0,0,0,0,0.277399986982346,38.433,0,0,36,21,3,0,0
"473",55,196708,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",8,8,"1","90",0,0,1,3,0,0.277399986982346,40.71,0,0,36,23,3,0,0
"474",55,196705,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",5,5,"1","90",0,0,0,0,0,0.277399986982346,49.36,0,0,36,29,3,0,0
"475",55,196706,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",6,6,"1","90",0,19,1,1,0,0.277399986982346,56.566,0,0,36,29,3,0,0
"476",55,196704,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",4,4,"1","90",0,0,0,0,0,0.277399986982346,52.443,0,0,36,29,3,0,0
"477",55,196707,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",7,7,"1","90",0,0,1,2,0,0.277399986982346,48.912,0,0,36,24,3,0,0
"478",55,196710,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",10,10,"1","90",0,0,0,0,0,0.277399986982346,41.567,0,0,36,20,3,0,0
"479",55,196703,1967,"Clinical Lab Improvement Act","Partnership for Health Amends of 1967 (174)",3,3,"1","90",0,0,0,0,0,0.277399986982346,50.038,0,0,36,29,3,0,0
"480",56,197010,1970,"Natl Institute of Education","---",10,22,"0","91",0,0,0,0,0,0.674600005149841,65.774,0,0,58,17,0,0,0
"481",56,197009,1970,"Natl Institute of Education","---",9,21,"0","91",0,0,0,0,0,0.674600005149841,63.193,0,0,58,17,0,0,0
"482",56,197012,1970,"Natl Institute of Education","---",12,24,"0","91",0,0,0,0,0,0.674600005149841,60.848,0,0,58,14,0,0,0
"483",56,197011,1970,"Natl Institute of Education","---",11,23,"0","91",0,0,0,0,0,0.674600005149841,64.61,0,0,58,14,0,0,0
"484",58,196907,1969,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",7,7,"0","91",0,0,0,0,0,0.674600005149841,71.536,0,0,58,10,4,0,0
"485",58,197005,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",5,17,"0","91",0,0,1,2,0,0.674600005149841,64.443,0,0,58,13,4,0,1
"486",58,196908,1969,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",8,8,"0","91",0,0,1,1,0,0.674600005149841,72.468,0,0,58,13,4,0,1
"487",58,197002,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",2,14,"0","91",0,0,1,2,0,0.674600005149841,70.291,0,0,58,11,4,0,1
"488",58,196911,1969,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",11,11,"0","91",0,0,1,4,1,0.674600005149841,73.718,0,0,58,12,4,0,1
"489",58,197004,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",4,16,"0","91",0,16,1,4,0,0.674600005149841,63.64,0,0,58,13,4,0,1
"490",58,197010,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",10,22,"0","91",1,0,0,0,0,0.674600005149841,65.774,0,0,58,17,4,0,0
"491",58,196912,1969,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",12,12,"0","91",0,0,0,0,0,0.674600005149841,69.993,0,0,58,12,4,0,0
"492",58,196910,1969,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",10,10,"0","91",0,59,1,3,0,0.674600005149841,67.043,0,0,58,12,4,0,1
"493",58,197003,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",3,15,"0","91",0,3,1,3,0,0.674600005149841,64.086,0,0,58,13,4,0,1
"494",58,197001,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",1,13,"0","91",0,7,1,1,0,0.674600005149841,70.703,0,0,58,10,4,0,1
"495",58,197009,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",9,21,"0","91",0,0,0,0,0,0.674600005149841,63.193,0,0,58,17,4,0,0
"496",58,197008,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",8,20,"0","91",0,0,0,0,0,0.674600005149841,63.013,0,0,58,13,4,0,0
"497",58,196909,1969,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",9,9,"0","91",0,6,1,2,0,0.674600005149841,69.891,0,0,58,13,4,0,1
"498",58,197007,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",7,19,"0","91",0,0,0,0,0,0.674600005149841,66.559,0,0,58,13,4,0,0
"499",58,197006,1970,"State Narcotics and Danger Drugs Act.../4","Controlled Dangerous Substances Act of 1970 (513)",6,18,"0","91",0,0,0,0,0,0.674600005149841,63.051,0,0,58,13,4,0,0
"500",59,197011,1970,"family planning act","Family Planning Act (572)",11,23,"0","91",0,0,0,0,0,0.674600005149841,64.61,0,0,58,14,0,0,0
"501",59,197009,1970,"family planning act","Family Planning Act (572)",9,21,"0","91",0,0,0,0,0,0.674600005149841,63.193,0,0,58,17,0,0,0
"502",59,197012,1970,"family planning act","Family Planning Act (572)",12,24,"0","91",1,0,0,0,0,0.674600005149841,60.848,0,0,58,14,0,0,0
"503",59,197010,1970,"family planning act","Family Planning Act (572)",10,22,"0","91",0,0,0,0,0,0.674600005149841,65.774,0,0,58,17,0,0,0
"504",61,197010,1970,"bail reform","---",10,22,"0","91",0,0,0,0,0,0.674600005149841,65.774,0,0,58,17,0,0,0
"505",61,197011,1970,"bail reform","---",11,23,"0","91",0,0,0,0,0,0.674600005149841,64.61,0,0,58,14,0,0,0
"506",61,197009,1970,"bail reform","---",9,21,"0","91",0,0,0,0,0,0.674600005149841,63.193,0,0,58,17,0,0,0
"507",61,197012,1970,"bail reform","---",12,24,"0","91",0,0,0,0,0,0.674600005149841,60.848,0,0,58,14,0,0,0
"508",62,197009,1970,"health services improvements act","Health Services Improvements Act (515)",9,21,"0","91",0,0,0,0,0,0.674600005149841,63.193,0,0,58,17,0,0,0
"509",62,197010,1970,"health services improvements act","Health Services Improvements Act (515)",10,22,"0","91",1,0,0,0,0,0.674600005149841,65.774,0,0,58,17,0,0,0
"510",63,196906,1969,"protection from mailed smut","---",6,6,"0","91",0,0,1,2,0,0.674600005149841,76.032,0,0,58,5,4,1,0
"511",63,197004,1970,"protection from mailed smut","---",4,16,"0","91",0,16,1,4,0,0.674600005149841,63.64,0,0,58,13,4,0,1
"512",63,196907,1969,"protection from mailed smut","---",7,7,"0","91",0,0,0,0,0,0.674600005149841,71.536,0,0,58,10,4,0,0
"513",63,197007,1970,"protection from mailed smut","---",7,19,"0","91",0,0,0,0,0,0.674600005149841,66.559,0,0,58,13,4,0,0
"514",63,197012,1970,"protection from mailed smut","---",12,24,"0","91",0,0,0,0,0,0.674600005149841,60.848,0,0,58,14,4,0,0
"515",63,197010,1970,"protection from mailed smut","---",10,22,"0","91",0,0,0,0,0,0.674600005149841,65.774,0,0,58,17,4,0,0
"516",63,196912,1969,"protection from mailed smut","---",12,12,"0","91",0,0,0,0,0,0.674600005149841,69.993,0,0,58,12,4,0,0
"517",63,197009,1970,"protection from mailed smut","---",9,21,"0","91",0,0,0,0,0,0.674600005149841,63.193,0,0,58,17,4,0,0
"518",63,196910,1969,"protection from mailed smut","---",10,10,"0","91",0,59,1,3,0,0.674600005149841,67.043,0,0,58,12,4,0,1
"519",63,197006,1970,"protection from mailed smut","---",6,18,"0","91",0,0,0,0,0,0.674600005149841,63.051,0,0,58,13,4,0,0
"520",63,197008,1970,"protection from mailed smut","---",8,20,"0","91",0,0,0,0,0,0.674600005149841,63.013,0,0,58,13,4,0,0
"521",63,196909,1969,"protection from mailed smut","---",9,9,"0","91",0,6,1,2,0,0.674600005149841,69.891,0,0,58,13,4,0,1
"522",63,197002,1970,"protection from mailed smut","---",2,14,"0","91",0,0,1,2,0,0.674600005149841,70.291,0,0,58,11,4,0,1
"523",63,196911,1969,"protection from mailed smut","---",11,11,"0","91",0,0,1,4,1,0.674600005149841,73.718,0,0,58,12,4,0,1
"524",63,197003,1970,"protection from mailed smut","---",3,15,"0","91",0,3,1,3,0,0.674600005149841,64.086,0,0,58,13,4,0,1
"525",63,197005,1970,"protection from mailed smut","---",5,17,"0","91",0,0,1,2,0,0.674600005149841,64.443,0,0,58,13,4,0,1
"526",63,196905,1969,"protection from mailed smut","---",5,5,"0","91",0,12,1,1,0,0.674600005149841,77.757,0,0,58,5,4,1,0
"527",63,196908,1969,"protection from mailed smut","---",8,8,"0","91",0,0,1,1,0,0.674600005149841,72.468,0,0,58,13,4,0,1
"528",63,197011,1970,"protection from mailed smut","---",11,23,"0","91",0,0,0,0,0,0.674600005149841,64.61,0,0,58,14,4,0,0
"529",63,197001,1970,"protection from mailed smut","---",1,13,"0","91",0,7,1,1,0,0.674600005149841,70.703,0,0,58,10,4,0,1
"530",64,196909,1969,"committee on population growth.../3","Commission on Pop growth (213)",9,9,"0","91",1,6,1,2,0,0.674600005149841,69.891,0,0,58,13,2,0,1
"531",64,196907,1969,"committee on population growth.../3","Commission on Pop growth (213)",7,7,"0","91",0,0,0,0,0,0.674600005149841,71.536,0,0,58,10,2,0,0
"532",64,196908,1969,"committee on population growth.../3","Commission on Pop growth (213)",8,8,"0","91",0,0,1,1,0,0.674600005149841,72.468,0,0,58,13,2,0,1
"533",65,197007,1970,"Career Education prgms","---",7,19,"0","91",0,0,0,0,0,0.674600005149841,66.559,0,0,58,13,4,0,0
"534",65,197005,1970,"Career Education prgms","---",5,17,"0","91",0,0,1,2,0,0.674600005149841,64.443,0,0,58,13,4,0,1
"535",65,197010,1970,"Career Education prgms","---",10,22,"0","91",0,0,0,0,0,0.674600005149841,65.774,0,0,58,17,4,0,0
"536",65,197006,1970,"Career Education prgms","---",6,18,"0","91",0,0,0,0,0,0.674600005149841,63.051,0,0,58,13,4,0,0
"537",65,197004,1970,"Career Education prgms","---",4,16,"0","91",0,16,1,4,0,0.674600005149841,63.64,0,0,58,13,4,0,1
"538",65,197012,1970,"Career Education prgms","---",12,24,"0","91",0,0,0,0,0,0.674600005149841,60.848,0,0,58,14,4,0,0
"539",65,197009,1970,"Career Education prgms","---",9,21,"0","91",0,0,0,0,0,0.674600005149841,63.193,0,0,58,17,4,0,0
"540",65,197003,1970,"Career Education prgms","---",3,15,"0","91",0,3,1,3,0,0.674600005149841,64.086,0,0,58,13,4,0,1
"541",65,197008,1970,"Career Education prgms","---",8,20,"0","91",0,0,0,0,0,0.674600005149841,63.013,0,0,58,13,4,0,0
"542",65,197011,1970,"Career Education prgms","---",11,23,"0","91",0,0,0,0,0,0.674600005149841,64.61,0,0,58,14,4,0,0
"543",66,196909,1969,"mass, public transport; research...1/4","transportation apps (168)",9,9,"0","91",0,6,1,2,0,0.674600005149841,69.891,0,0,58,13,4,0,1
"544",66,196908,1969,"mass, public transport; research...1/4","transportation apps (168)",8,8,"0","91",0,0,1,1,0,0.674600005149841,72.468,0,0,58,13,4,0,1
"545",66,196911,1969,"mass, public transport; research...1/4","transportation apps (168)",11,11,"0","91",0,0,1,4,1,0.674600005149841,73.718,0,0,58,12,4,0,1
"546",66,196910,1969,"mass, public transport; research...1/4","transportation apps (168)",10,10,"0","91",0,59,1,3,0,0.674600005149841,67.043,0,0,58,12,4,0,1
"547",66,196912,1969,"mass, public transport; research...1/4","transportation apps (168)",12,12,"0","91",1,0,0,0,0,0.674600005149841,69.993,0,0,58,12,4,0,0
"548",69,196907,1969,"prohibit sending of pornograhy to minors","---",7,7,"0","91",0,0,0,0,0,0.674600005149841,71.536,0,0,58,10,4,0,0
"549",69,196908,1969,"prohibit sending of pornograhy to minors","---",8,8,"0","91",0,0,1,1,0,0.674600005149841,72.468,0,0,58,13,4,0,1
"550",69,196909,1969,"prohibit sending of pornograhy to minors","---",9,9,"0","91",0,6,1,2,0,0.674600005149841,69.891,0,0,58,13,4,0,1
"551",69,197007,1970,"prohibit sending of pornograhy to minors","---",7,19,"0","91",0,0,0,0,0,0.674600005149841,66.559,0,0,58,13,4,0,0
"552",69,196912,1969,"prohibit sending of pornograhy to minors","---",12,12,"0","91",0,0,0,0,0,0.674600005149841,69.993,0,0,58,12,4,0,0
"553",69,197005,1970,"prohibit sending of pornograhy to minors","---",5,17,"0","91",0,0,1,2,0,0.674600005149841,64.443,0,0,58,13,4,0,1
"554",69,197001,1970,"prohibit sending of pornograhy to minors","---",1,13,"0","91",0,7,1,1,0,0.674600005149841,70.703,0,0,58,10,4,0,1
"555",69,197006,1970,"prohibit sending of pornograhy to minors","---",6,18,"0","91",0,0,0,0,0,0.674600005149841,63.051,0,0,58,13,4,0,0
"556",69,197009,1970,"prohibit sending of pornograhy to minors","---",9,21,"0","91",0,0,0,0,0,0.674600005149841,63.193,0,0,58,17,4,0,0
"557",69,197011,1970,"prohibit sending of pornograhy to minors","---",11,23,"0","91",0,0,0,0,0,0.674600005149841,64.61,0,0,58,14,4,0,0
"558",69,196905,1969,"prohibit sending of pornograhy to minors","---",5,5,"0","91",0,12,1,1,0,0.674600005149841,77.757,0,0,58,5,4,1,0
"559",69,197012,1970,"prohibit sending of pornograhy to minors","---",12,24,"0","91",0,0,0,0,0,0.674600005149841,60.848,0,0,58,14,4,0,0
"560",69,196910,1969,"prohibit sending of pornograhy to minors","---",10,10,"0","91",0,59,1,3,0,0.674600005149841,67.043,0,0,58,12,4,0,1
"561",69,197008,1970,"prohibit sending of pornograhy to minors","---",8,20,"0","91",0,0,0,0,0,0.674600005149841,63.013,0,0,58,13,4,0,0
"562",69,196911,1969,"prohibit sending of pornograhy to minors","---",11,11,"0","91",0,0,1,4,1,0.674600005149841,73.718,0,0,58,12,4,0,1
"563",69,197002,1970,"prohibit sending of pornograhy to minors","---",2,14,"0","91",0,0,1,2,0,0.674600005149841,70.291,0,0,58,11,4,0,1
"564",69,196906,1969,"prohibit sending of pornograhy to minors","---",6,6,"0","91",0,0,1,2,0,0.674600005149841,76.032,0,0,58,5,4,1,0
"565",69,197010,1970,"prohibit sending of pornograhy to minors","---",10,22,"0","91",0,0,0,0,0,0.674600005149841,65.774,0,0,58,17,4,0,0
"566",69,197004,1970,"prohibit sending of pornograhy to minors","---",4,16,"0","91",0,16,1,4,0,0.674600005149841,63.64,0,0,58,13,4,0,1
"567",69,197003,1970,"prohibit sending of pornograhy to minors","---",3,15,"0","91",0,3,1,3,0,0.674600005149841,64.086,0,0,58,13,4,0,1
"568",71,196909,1969,"increase research, training, funding (pop)","Family Planning (572)",9,9,"0","91",0,6,1,2,0,0.674600005149841,69.891,0,0,58,13,4,0,1
"569",71,197011,1970,"increase research, training, funding (pop)","Family Planning (572)",11,23,"0","91",0,0,0,0,0,0.674600005149841,64.61,0,0,58,14,4,0,0
"570",71,196907,1969,"increase research, training, funding (pop)","Family Planning (572)",7,7,"0","91",0,0,0,0,0,0.674600005149841,71.536,0,0,58,10,4,0,0
"571",71,196910,1969,"increase research, training, funding (pop)","Family Planning (572)",10,10,"0","91",0,59,1,3,0,0.674600005149841,67.043,0,0,58,12,4,0,1
"572",71,197010,1970,"increase research, training, funding (pop)","Family Planning (572)",10,22,"0","91",0,0,0,0,0,0.674600005149841,65.774,0,0,58,17,4,0,0
"573",71,196911,1969,"increase research, training, funding (pop)","Family Planning (572)",11,11,"0","91",0,0,1,4,1,0.674600005149841,73.718,0,0,58,12,4,0,1
"574",71,197009,1970,"increase research, training, funding (pop)","Family Planning (572)",9,21,"0","91",0,0,0,0,0,0.674600005149841,63.193,0,0,58,17,4,0,0
"575",71,197005,1970,"increase research, training, funding (pop)","Family Planning (572)",5,17,"0","91",0,0,1,2,0,0.674600005149841,64.443,0,0,58,13,4,0,1
"576",71,197008,1970,"increase research, training, funding (pop)","Family Planning (572)",8,20,"0","91",0,0,0,0,0,0.674600005149841,63.013,0,0,58,13,4,0,0
"577",71,197003,1970,"increase research, training, funding (pop)","Family Planning (572)",3,15,"0","91",0,3,1,3,0,0.674600005149841,64.086,0,0,58,13,4,0,1
"578",71,196912,1969,"increase research, training, funding (pop)","Family Planning (572)",12,12,"0","91",0,0,0,0,0,0.674600005149841,69.993,0,0,58,12,4,0,0
"579",71,197007,1970,"increase research, training, funding (pop)","Family Planning (572)",7,19,"0","91",0,0,0,0,0,0.674600005149841,66.559,0,0,58,13,4,0,0
"580",71,197001,1970,"increase research, training, funding (pop)","Family Planning (572)",1,13,"0","91",0,7,1,1,0,0.674600005149841,70.703,0,0,58,10,4,0,1
"581",71,197006,1970,"increase research, training, funding (pop)","Family Planning (572)",6,18,"0","91",0,0,0,0,0,0.674600005149841,63.051,0,0,58,13,4,0,0
"582",71,196908,1969,"increase research, training, funding (pop)","Family Planning (572)",8,8,"0","91",0,0,1,1,0,0.674600005149841,72.468,0,0,58,13,4,0,1
"583",71,197012,1970,"increase research, training, funding (pop)","Family Planning (572)",12,24,"0","91",1,0,0,0,0,0.674600005149841,60.848,0,0,58,14,4,0,0
"584",71,197004,1970,"increase research, training, funding (pop)","Family Planning (572)",4,16,"0","91",0,16,1,4,0,0.674600005149841,63.64,0,0,58,13,4,0,1
"585",71,197002,1970,"increase research, training, funding (pop)","Family Planning (572)",2,14,"0","91",0,0,1,2,0,0.674600005149841,70.291,0,0,58,11,4,0,1
"586",72,196909,1969,"prohibit sending of purient advertisements","---",9,9,"0","91",0,6,1,2,0,0.674600005149841,69.891,0,0,58,13,4,0,1
