id	eonumber	year	revoked	revoke_year	revokedbyotherthaneo	substantive_amended	sub_amend_year	superseded	supersede_year	partrevoked	reject_revoke_eo	transfer_rv	abolish_rv	amend_rv	other_auth_rv	ceremonial	divdgovt	recent	fds	nyt	public_mention	log_words	war	inflation	presapprove_year	electyr	admchg	endterm	civilservice	publicland	economy	committee	civilrights	intelligence	nationalsecurity	foreignservice	militaryoperations	governmentcontracting	temporaryandemergencyfunctions
4455	"11952"	1976	1	1979	0	0		0		0	0	0	0	1	0	0	1	1	0	0	0	7.167038	0	5.76	62.46	0	0	1	0	0	0	0	0	0	0	1	0	0	0
4456	"11953"	1976	0		0	0		0		0	0	0	0	0	0	0	1	0	0	0	0	7.229839	0	5.76	62.46	0	0	1	0	0	0	0	0	0	0	0	0	0	1
4457	"11954"	1976	1	1982	0	1	1977	0		0	0	0	0	1	0	0	1	0	0	0	0	6.272877	0	5.76	62.46	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4458	"11955"	1976	0		0	0		0		0	0	0	0	0	0	0	1	0	0	0	0	5.655992	0	5.76	62.46	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4459	"11956"	1976	0		0	0		0		0	0	0	0	0	0	0	1	0	0	0	0	5.398163	0	5.76	62.46	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4460	"11957"	1976	1	2001	0	0		0		0	0	0	0	1	0	0	1	0	0	0	0	5.32301	0	5.76	62.46	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4461	"11958"	1976	1	2013	0	0		0		0	0	0	0	1	0	0	1	1	1	0	0	7.035269	0	5.76	62.46	0	0	1	0	0	1	0	0	0	0	0	0	0	0
4462	"11959"	1976	1	1979	0	0		0		0	0	0	0	0	1	0	1	0	1	0	0	6.575076	0	5.76	62.46	0	0	1	0	0	1	0	0	0	0	0	0	0	0
4463	"11960"	1976	1	1977	0	0		0		0	0	0	0	1	0	0	1	0	1	0	0	5.537334	0	5.76	62.46	0	0	1	0	0	1	0	0	0	0	0	0	0	0
4464	"11961"	1976	0		0	1	1977	0		0	0	0	0	0	0	0	1	1	1	0	0	5.70711	0	5.76	62.46	0	0	1	0	0	1	0	0	0	0	0	0	0	0
4465	"11962"	1976	1	1977	0	0		0		0	1	0	0	0	0	0	1	1	1	0	0	5.993961	0	5.76	62.46	0	0	1	0	0	1	1	0	0	0	0	0	0	0
4466	"11963"	1976	1	1980	0	0		0		0	0	0	0	0	1	0	1	0	1	0	0	5.204007	0	5.76	62.46	0	0	1	0	0	1	0	0	0	0	0	0	0	0
4467	"11964"	1976	0		0	0		0		0	0	0	0	0	0	0	1	0	1	0	0	6.363028	0	5.76	62.46	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4468	"11965"	1976	0		0	0		0		0	0	0	0	0	0	1	1	0	0	0	0	5.700444	0	5.76	62.46	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4469	"11966"	1976	0		0	0		0		0	0	0	0	0	0	0	1	0	1	0	0	5.765191	0	5.76	62.46	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4470	"11967"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	1	1	0	5.924256	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	1	0	0	0
4471	"11968"	1977	1	1977	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	6.297109	0	6.45	62.46	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4472	"11969"	1977	1	1986	0	1	1978	0		0	1	0	0	0	0	0	0	1	0	0	0	5.686975	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4473	"11970"	1977	1	1981	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	6.163315	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4474	"11971"	1977	1	1978	0	1	1977	0		0	1	0	0	0	0	0	0	0	0	0	0	6.284134	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4475	"11972"	1977	1	1978	0	1	1977	0		0	0	0	0	1	0	0	0	0	0	1	1	6.950815	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4476	"11973"	1977	1	1978	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	6.679599	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4477	"11974"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	1	1	0	5.993961	0	6.45	62.46	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4478	"11975"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.89784	0	6.45	62.46	0	1	0	0	0	1	1	0	0	0	0	0	0	0
4479	"11976"	1977	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.983607	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4480	"11977"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.834811	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4481	"11978"	1977	1	1979	0	0		0		0	1	0	0	0	0	0	0	0	1	0	0	4.727388	0	6.45	62.46	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4482	"11979"	1977	1	1978	0	0		0		0	0	0	1	0	0	0	0	0	0	0	1	5.141664	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4483	"11980"	1977	1	1978	0	0		0		0	0	0	1	0	0	0	0	0	0	1	0	3.988984	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4484	"11981"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.188264	0	6.45	62.46	0	1	0	0	0	1	1	0	0	0	0	0	0	0
4485	"11982"	1977	1	1978	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	4.812184	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4486	"11983"	1977	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	5.135798	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4487	"11984"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.025352	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4488	"11985"	1977	0		0	0		1	1978	0	0	0	0	0	0	0	0	0	1	0	0	6.371612	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4489	"11986"	1977	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.990433	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4490	"11987"	1977	1	1999	0	0		0		0	0	0	0	1	0	0	0	0	0	0	1	6.063785	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4491	"11988"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	7.421776	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4492	"11989"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	5.673323	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4493	"11990"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	6.964136	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4494	"11991"	1977	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	1	5.828946	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4495	"11992"	1977	1	1981	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	6.484635	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4496	"11993"	1977	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	0	1	4.820282	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4497	"11994"	1977	0		0	0		1	1978	0	0	0	0	0	0	0	0	0	1	0	0	5.370638	0	6.45	62.46	0	1	0	0	0	0	0	0	1	0	0	0	0	0
4498	"11995"	1977	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.343805	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4499	"11996"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.812184	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4500	"11997"	1977	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	6.403574	0	6.45	62.46	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4501	"11998"	1977	1	1978	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	6.523562	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4502	"11999"	1977	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.488636	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4503	"12000"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.030438	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4504	"12001"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.934894	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4505	"12002"	1977	0		0	1	1991	0		0	0	0	0	0	0	0	0	0	0	0	0	6.597146	0	6.45	62.46	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4506	"12003"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	7.493874	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4507	"12004"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.676754	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4508	"12005"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.327876	0	6.45	62.46	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4509	"12006"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.60517	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4510	"12007"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.016157	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4511	"12008"	1977	1	1982	0	0		0		0	0	0	0	1	0	0	0	0	0	1	1	6.122493	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4512	"12009"	1977	1	1986	0	0		0		0	1	0	0	0	0	0	0	1	0	0	1	5.241747	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4513	"12010"	1977	0		0	0		1	1978	0	0	0	0	0	0	0	0	0	0	0	1	5.68358	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4514	"12011"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	0	4.795791	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4515	"12012"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.795791	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4516	"12013"	1977	1	1981	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	6.945051	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4517	"12014"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.723585	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4518	"12015"	1977	0		0	1	1996	1	2010	0	0	0	0	0	0	0	0	0	0	0	0	5.710427	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4519	"12016"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.905275	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4520	"12017"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.351858	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	1	0	0
4521	"12018"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	6.212606	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	1	0	0
4522	"12019"	1977	0		0	0		0		0	0	0	0	0	0	1	0	0	0	0	0	5.710427	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	1	0	0
4523	"12020"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.379897	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4524	"12021"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.605802	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4525	"12022"	1977	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	1	1	6.584791	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4526	"12023"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.073044	0	6.45	62.46	0	1	0	0	0	0	0	0	1	0	0	0	0	0
4527	"12024"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.880533	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4528	"12025"	1977	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.521789	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4529	"12026"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.770685	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4530	"12027"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.715384	0	6.45	62.46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4531	"12028"	1977	0		0	1	1979	0		0	0	0	0	0	0	0	0	0	0	0	0	6.629363	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4532	"12029"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.672829	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4533	"12030"	1977	1	1982	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	5.53339	0	6.45	62.46	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4534	"12031"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.60517	0	6.45	62.46	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4535	"12032"	1977	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	6.035481	0	6.45	62.46	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4536	"12033"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	4.65396	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4537	"12034"	1978	1	1987	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.252274	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4538	"12035"	1978	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.521789	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4539	"12036"	1978	1	1981	0	1	1979	0		0	0	0	0	1	0	0	0	0	0	1	1	9.133027	0	7.61	45.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4540	"12037"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.997212	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4541	"12038"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	7.360104	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4542	"12039"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	6.79794	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4543	"12040"	1978	1	1986	0	0		0		0	1	0	0	0	0	0	0	1	0	0	0	5.283204	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4544	"12041"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.883322	0	7.61	45.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4545	"12042"	1978	1	1982	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.505332	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4546	"12043"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.517453	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4547	"12044"	1978	1	1981	0	0		0		0	0	0	0	1	0	0	0	0	0	1	1	7.473637	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4548	"12045"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	6.251904	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4549	"12046"	1978	0		0	1	1984	0		0	0	0	0	0	0	0	0	1	0	0	1	8.19864	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4550	"12047"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.811141	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4551	"12048"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	1	0	0	6.386879	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4552	"12049"	1978	0		0	0		1	1992	0	0	0	0	0	0	0	0	0	1	0	0	6.599871	0	7.61	45.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4553	"12050"	1978	1	1981	0	0		0		1	0	0	0	0	0	0	0	0	0	1	1	6.173786	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4554	"12051"	1978	0		0	0		0		0	0	0	1	0	0	0	0	0	1	0	1	4.356709	0	7.61	45.6	0	0	0	0	0	1	0	0	0	0	0	0	0	1
4555	"12052"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.111988	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4556	"12053"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	6.74876	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4557	"12054"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	6.226537	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4558	"12055"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	1	0	1	4.727388	0	7.61	45.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4559	"12056"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.081404	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4560	"12057"	1978	1	1979	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.369448	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4561	"12058"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	1	0	0	6.302619	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4562	"12059"	1978	1	1981	0	1	1978	0		0	1	0	0	0	0	0	0	0	0	0	0	6.989335	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4563	"12060"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.198497	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4564	"12061"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	6.206576	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4565	"12062"	1978	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	1	1	6.37332	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4566	"12063"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	6.385194	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4567	"12064"	1978	1	1981	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	6.381816	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4568	"12065"	1978	1	1982	0	0		0		0	0	0	0	1	0	0	0	0	1	1	1	8.722417	0	7.61	45.6	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4569	"12066"	1978	1	1981	0	0		0		0	1	0	0	0	0	0	0	1	1	0	0	5.988961	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4570	"12067"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	7.186901	0	7.61	45.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4571	"12068"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	5.159055	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4572	"12069"	1978	1	1978	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.430817	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4573	"12070"	1978	0		0	0		1	1985	0	0	0	0	0	0	0	0	0	0	0	0	5.438079	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4574	"12071"	1978	1	1982	0	0		0		0	1	0	0	0	0	0	0	0	0	1	0	6.710523	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4575	"12072"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	6.850126	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4576	"12073"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	5.874931	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4577	"12074"	1978	1	1982	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	5.402678	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4578	"12075"	1978	1	1982	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	5.916202	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4579	"12076"	1978	1	1979	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	6.253829	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4580	"12077"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.584968	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4581	"12078"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	6.673298	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4582	"12079"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.010635	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4583	"12080"	1978	0		0	0		0		0	0	0	0	0	0	1	0	0	0	0	0	4.204693	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4584	"12081"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	4.859812	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4585	"12082"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	1	1	0	0	5.934894	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	1	0	1
4586	"12083"	1978	1	1982	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	6.224558	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4587	"12084"	1978	1	1981	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	6.073044	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4588	"12085"	1978	1	1982	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.552959	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4589	"12086"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	1	7.552762	0	7.61	45.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4590	"12087"	1978	0		0	0		1	1979	0	0	0	0	0	0	0	0	0	0	0	1	5.9428	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4591	"12088"	1978	1	2000	0	1	1987	0		1	0	0	0	0	1	0	0	0	0	0	1	7.046647	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4592	"12089"	1978	1	1982	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	6.100319	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4593	"12090"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	4.454347	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4594	"12091"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.257495	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4595	"12092"	1978	1	1981	0	1	1979	0		0	1	0	0	0	0	0	0	0	0	0	0	6.142037	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4596	"12093"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	6.12905	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4597	"12094"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.854354	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4598	"12095"	1978	1	1982	0	0		0		0	1	0	0	0	0	0	0	1	0	0	0	5.293305	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4599	"12096"	1978	1	1980	0	0		0		0	0	0	0	0	1	0	0	0	0	0	0	5.31812	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4600	"12097"	1978	1	1986	0	0		0		0	1	0	0	0	0	0	0	1	0	1	0	6.478509	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4601	"12098"	1978	1	1982	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.718499	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4602	"12099"	1978	1	1979	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.543295	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4603	"12100"	1978	1	1982	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.036952	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4604	"12101"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	4.736198	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4605	"12102"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.32301	0	7.61	45.6	0	0	0	0	0	1	1	0	0	0	1	0	0	0
4606	"12103"	1978	1	1980	0	0		0		0	1	0	0	0	0	0	0	0	0	1	0	6.705639	0	7.61	45.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4607	"12104"	1978	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.384495	0	7.61	45.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4608	"12105"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	5.808143	0	7.61	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4609	"12106"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	6.447306	0	7.61	45.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4610	"12107"	1978	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	8.217978	0	7.61	45.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
